employee_id,course_id,learning_id,course_request_id,approval_status,completion_status,is_passed,course_domain,request_date,approval_date,enrollment_date,start_date,completion_date,score,passing_score,score_gap,days_to_approve,days_to_enroll,days_to_start,days_to_complete,total_learning_days,is_completed,score_band,feedback_id,feedback_rating,feedback_recommended,has_text_feedback,feedback_text_length,feedback_rating_band,trainer_name,feedback_date,feedback_year,feedback_month,feedback_quarter,_gold_created_ts,_gold_updated_ts
E10254,C1431_CR,LRN1254,REQ5254,Approved,Completed,true,Core / Compliance,2025-12-15,2025-12-16,2025-12-20,2027-07-25,2027-08-20,94,75,19,1,4,582,26,613,true,Excellent,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10255,C1301_CR,LRN1255,REQ5255,Approved,Completed,true,Core / Compliance,2025-12-18,2025-12-19,2025-12-22,2027-08-01,2027-08-25,83,70,13,1,3,587,24,615,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10256,C1001_DB,LRN1256,REQ5256,Approved,Completed,true,Data & BI,2025-12-20,2025-12-22,2025-12-25,2027-08-05,2027-08-30,86,70,16,2,3,588,25,618,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10257,C1021_DB,LRN1257,REQ5257,Approved,Completed,true,Data & BI,2025-12-22,2025-12-23,2025-12-28,2027-08-10,2027-09-05,92,70,22,1,5,590,26,622,true,Excellent,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10258,C1031_DB,LRN1258,REQ5258,Approved,Completed,true,Data & BI,2025-12-25,2025-12-26,2025-12-30,2027-08-15,2027-09-10,78,75,3,1,4,593,26,624,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10259,C1151_MS,LRN1259,REQ5259,Approved,Completed,true,Microsoft / Office,2025-12-28,2025-12-29,2026-01-01,2027-08-20,2027-09-15,85,80,5,1,3,596,26,626,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10260,C1161_MS,LRN1260,REQ5260,Approved,Completed,true,Microsoft / Office,2026-01-01,2026-01-02,2026-01-05,2027-08-25,2027-09-20,90,75,15,1,3,597,26,627,true,Excellent,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10261,C1251_MS,LRN1261,REQ5261,Approved,Completed,true,Microsoft / Office,2026-01-05,2026-01-06,2026-01-10,2027-09-01,2027-09-25,81,80,1,1,4,599,24,628,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10262,C1201_MS,LRN1262,REQ5262,Approved,Completed,true,Microsoft / Office,2026-01-08,2026-01-09,2026-01-12,2027-09-05,2027-09-30,88,75,13,1,3,601,25,630,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10263,C1401_CR,LRN1263,REQ5263,Approved,Completed,true,Core / Compliance,2026-01-10,2026-01-11,2026-01-15,2027-09-10,2027-10-05,93,70,23,1,4,603,25,633,true,Excellent,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10264,C1431_CR,LRN1264,REQ5264,Approved,Completed,true,Core / Compliance,2026-01-12,2026-01-14,2026-01-18,2027-09-15,2027-10-10,76,75,1,2,4,605,25,636,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10265,C1301_CR,LRN1265,REQ5265,Approved,Completed,true,Core / Compliance,2026-01-15,2026-01-16,2026-01-20,2027-09-20,2027-10-15,89,70,19,1,4,608,25,638,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10266,C1001_DB,LRN1266,REQ5266,Approved,Completed,true,Data & BI,2026-01-18,2026-01-19,2026-01-22,2027-09-25,2027-10-20,94,70,24,1,3,611,25,640,true,Excellent,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10267,C1011_DB,LRN1267,REQ5267,Approved,Completed,true,Data & BI,2026-01-20,2026-01-22,2026-01-25,2027-10-01,2027-10-25,83,75,8,2,3,614,24,643,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10268,C1021_DB,LRN1268,REQ5268,Approved,Completed,true,Data & BI,2026-01-22,2026-01-23,2026-01-28,2027-10-05,2027-10-30,86,70,16,1,5,615,25,646,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10269,C1151_MS,LRN1269,REQ5269,Approved,Completed,true,Microsoft / Office,2026-01-25,2026-01-26,2026-01-30,2027-10-10,2027-11-05,92,80,12,1,4,618,26,649,true,Excellent,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10270,C1171_MS,LRN1270,REQ5270,Approved,Completed,true,Microsoft / Office,2026-01-28,2026-01-29,2026-02-01,2027-10-15,2027-11-10,78,75,3,1,3,621,26,651,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10271,C1251_MS,LRN1271,REQ5271,Approved,Completed,true,Microsoft / Office,2026-02-01,2026-02-02,2026-02-05,2027-10-20,2027-11-15,85,80,5,1,3,622,26,652,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10272,C1201_MS,LRN1272,REQ5272,Approved,Completed,true,Microsoft / Office,2026-02-05,2026-02-06,2026-02-10,2027-10-25,2027-11-20,90,75,15,1,4,622,26,653,true,Excellent,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10273,C1401_CR,LRN1273,REQ5273,Approved,Completed,true,Core / Compliance,2026-02-08,2026-02-09,2026-02-12,2027-11-01,2027-11-25,81,70,11,1,3,627,24,655,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10274,C1431_CR,LRN1274,REQ5274,Approved,Completed,true,Core / Compliance,2026-02-10,2026-02-11,2026-02-15,2027-11-05,2027-11-30,88,75,13,1,4,628,25,658,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10275,C1301_CR,LRN1275,REQ5275,Approved,Completed,true,Core / Compliance,2026-02-12,2026-02-14,2026-02-18,2027-11-10,2027-12-05,93,70,23,2,4,630,25,661,true,Excellent,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10276,C1001_DB,LRN1276,REQ5276,Approved,Completed,true,Data & BI,2026-02-15,2026-02-16,2026-02-20,2027-11-15,2027-12-10,77,70,7,1,4,633,25,663,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10277,C1021_DB,LRN1277,REQ5277,Approved,Completed,true,Data & BI,2026-02-18,2026-02-19,2026-02-22,2027-11-20,2027-12-15,89,70,19,1,3,636,25,665,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10278,C1031_DB,LRN1278,REQ5278,Approved,Completed,true,Data & BI,2026-02-20,2026-02-22,2026-02-25,2027-11-25,2027-12-20,94,75,19,2,3,638,25,668,true,Excellent,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10279,C1151_MS,LRN1279,REQ5279,Approved,Completed,true,Microsoft / Office,2026-02-22,2026-02-23,2026-02-28,2027-12-01,2027-12-25,83,80,3,1,5,641,24,671,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10280,C1161_MS,LRN1280,REQ5280,Approved,Completed,true,Microsoft / Office,2026-02-25,2026-02-26,2026-03-01,2027-12-05,2027-12-30,86,75,11,1,3,644,25,673,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10281,C1251_MS,LRN1281,REQ5281,Approved,Completed,true,Microsoft / Office,2026-02-28,2026-03-01,2026-03-05,2027-12-10,2028-01-05,92,80,12,1,4,645,26,676,true,Excellent,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10282,C1201_MS,LRN1282,REQ5282,Approved,Completed,true,Microsoft / Office,2026-03-01,2026-03-02,2026-03-05,2027-12-15,2028-01-10,78,75,3,1,3,650,26,680,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10283,C1401_CR,LRN1283,REQ5283,Approved,Completed,true,Core / Compliance,2026-03-05,2026-03-06,2026-03-10,2027-12-20,2028-01-15,85,70,15,1,4,650,26,681,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10284,C1431_CR,LRN1284,REQ5284,Approved,Completed,true,Core / Compliance,2026-03-08,2026-03-09,2026-03-12,2027-12-25,2028-01-20,90,75,15,1,3,653,26,683,true,Excellent,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10285,C1301_CR,LRN1285,REQ5285,Approved,Completed,true,Core / Compliance,2026-03-10,2026-03-11,2026-03-15,2028-01-05,2028-01-25,81,70,11,1,4,661,20,686,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10286,C1001_DB,LRN1286,REQ5286,Approved,Completed,true,Data & BI,2026-03-12,2026-03-14,2026-03-18,2028-01-10,2028-01-30,88,70,18,2,4,663,20,689,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10287,C1011_DB,LRN1287,REQ5287,Approved,Completed,true,Data & BI,2026-03-15,2026-03-16,2026-03-20,2028-01-15,2028-02-05,93,75,18,1,4,666,21,692,true,Excellent,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10288,C1021_DB,LRN1288,REQ5288,Approved,Completed,true,Data & BI,2026-03-18,2026-03-19,2026-03-22,2028-01-20,2028-02-10,76,70,6,1,3,669,21,694,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10289,C1151_MS,LRN1289,REQ5289,Approved,Completed,true,Microsoft / Office,2026-03-20,2026-03-22,2026-03-25,2028-01-25,2028-02-15,89,80,9,2,3,671,21,697,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10290,C1171_MS,LRN1290,REQ5290,Approved,Completed,true,Microsoft / Office,2026-03-22,2026-03-23,2026-03-28,2028-02-01,2028-02-20,94,75,19,1,5,675,19,700,true,Excellent,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10291,C1251_MS,LRN1291,REQ5291,Approved,Completed,true,Microsoft / Office,2026-03-25,2026-03-26,2026-03-30,2028-02-05,2028-02-25,83,80,3,1,4,677,20,702,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10292,C1201_MS,LRN1292,REQ5292,Approved,Completed,true,Microsoft / Office,2026-03-28,2026-03-29,2026-04-01,2028-02-10,2028-03-05,86,75,11,1,3,680,24,708,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10293,C1401_CR,LRN1293,REQ5293,Approved,Completed,true,Core / Compliance,2026-04-01,2026-04-02,2026-04-05,2028-02-15,2028-03-10,92,70,22,1,3,681,24,709,true,Excellent,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10294,C1431_CR,LRN1294,REQ5294,Approved,Completed,true,Core / Compliance,2026-04-05,2026-04-06,2026-04-10,2028-02-20,2028-03-15,78,75,3,1,4,681,24,710,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10295,C1301_CR,LRN1295,REQ5295,Approved,Completed,true,Core / Compliance,2026-04-08,2026-04-09,2026-04-12,2028-02-25,2028-03-20,85,70,15,1,3,684,24,712,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10296,C1001_DB,LRN1296,REQ5296,Approved,Completed,true,Data & BI,2026-04-10,2026-04-11,2026-04-15,2028-03-01,2028-03-25,90,70,20,1,4,686,24,715,true,Excellent,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10297,C1021_DB,LRN1297,REQ5297,Approved,Completed,true,Data & BI,2026-04-12,2026-04-14,2026-04-18,2028-03-05,2028-03-30,81,70,11,2,4,687,25,718,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10298,C1031_DB,LRN1298,REQ5298,Approved,Completed,true,Data & BI,2026-04-15,2026-04-16,2026-04-20,2028-03-10,2028-04-05,88,75,13,1,4,690,26,721,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10299,C1151_MS,LRN1299,REQ5299,Approved,Completed,true,Microsoft / Office,2026-04-18,2026-04-19,2026-04-22,2028-03-15,2028-04-10,93,80,13,1,3,693,26,723,true,Excellent,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10300,C1161_MS,LRN1300,REQ5300,Approved,Completed,true,Microsoft / Office,2026-04-20,2026-04-22,2026-04-25,2028-03-20,2028-04-15,77,75,2,2,3,695,26,726,true,Good,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10001,C1002_DB,LRN1301,REQ5301,Approved,In Progress,null,Data & BI,2024-05-10,2024-05-11,2024-05-15,2024-05-20,null,null,null,null,1,4,5,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10002,C1012_DB,LRN1302,REQ5302,Approved,In Progress,null,Data & BI,2024-05-12,2024-05-14,2024-05-18,2024-05-25,null,null,null,null,2,4,7,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10003,C1152_MS,LRN1303,REQ5303,Approved,In Progress,null,Microsoft / Office,2024-05-15,2024-05-16,2024-05-20,2024-05-28,null,null,null,null,1,4,8,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10004,C1162_MS,LRN1304,REQ5304,Approved,In Progress,null,Microsoft / Office,2024-05-18,2024-05-19,2024-05-22,2024-06-01,null,null,null,null,1,3,10,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10005,C1252_MS,LRN1305,REQ5305,Approved,In Progress,null,Microsoft / Office,2024-05-20,2024-05-22,2024-05-25,2024-06-05,null,null,null,null,2,3,11,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10006,C1202_MS,LRN1306,REQ5306,Approved,In Progress,null,Microsoft / Office,2024-05-22,2024-05-23,2024-05-28,2024-06-10,null,null,null,null,1,5,13,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10007,C1402_CR,LRN1307,REQ5307,Approved,In Progress,null,Core / Compliance,2024-05-25,2024-05-26,2024-05-30,2024-06-15,null,null,null,null,1,4,16,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10008,C1432_CR,LRN1308,REQ5308,Approved,In Progress,null,Core / Compliance,2024-05-28,2024-05-29,2024-06-01,2024-06-20,null,null,null,null,1,3,19,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10009,C1302_CR,LRN1309,REQ5309,Approved,In Progress,null,Core / Compliance,2024-06-01,2024-06-02,2024-06-05,2024-06-25,null,null,null,null,1,3,20,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10010,C1002_DB,LRN1310,REQ5310,Approved,In Progress,null,Data & BI,2024-06-05,2024-06-06,2024-06-10,2024-06-30,null,null,null,null,1,4,20,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10011,C1022_DB,LRN1311,REQ5311,Approved,In Progress,null,Data & BI,2024-06-08,2024-06-09,2024-06-12,2024-07-01,null,null,null,null,1,3,19,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10012,C1032_DB,LRN1312,REQ5312,Approved,In Progress,null,Data & BI,2024-06-10,2024-06-11,2024-06-15,2024-07-05,null,null,null,null,1,4,20,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10013,C1152_MS,LRN1313,REQ5313,Approved,In Progress,null,Microsoft / Office,2024-06-12,2024-06-14,2024-06-18,2024-07-10,null,null,null,null,2,4,22,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10014,C1162_MS,LRN1314,REQ5314,Approved,In Progress,null,Microsoft / Office,2024-06-15,2024-06-16,2024-06-20,2024-07-15,null,null,null,null,1,4,25,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10015,C1252_MS,LRN1315,REQ5315,Approved,In Progress,null,Microsoft / Office,2024-06-18,2024-06-19,2024-06-22,2024-07-20,null,null,null,null,1,3,28,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10016,C1202_MS,LRN1316,REQ5316,Approved,In Progress,null,Microsoft / Office,2024-06-20,2024-06-22,2024-06-25,2024-07-25,null,null,null,null,2,3,30,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10017,C1402_CR,LRN1317,REQ5317,Approved,In Progress,null,Core / Compliance,2024-06-22,2024-06-23,2024-06-28,2024-07-30,null,null,null,null,1,5,32,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10018,C1432_CR,LRN1318,REQ5318,Approved,In Progress,null,Core / Compliance,2024-06-25,2024-06-26,2024-06-30,2024-08-01,null,null,null,null,1,4,32,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10019,C1302_CR,LRN1319,REQ5319,Approved,In Progress,null,Core / Compliance,2024-06-28,2024-06-29,2024-07-01,2024-08-05,null,null,null,null,1,2,35,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10020,C1002_DB,LRN1320,REQ5320,Approved,In Progress,null,Data & BI,2024-07-01,2024-07-02,2024-07-05,2024-08-10,null,null,null,null,1,3,36,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10021,C1012_DB,LRN1321,REQ5321,Approved,In Progress,null,Data & BI,2024-07-05,2024-07-06,2024-07-10,2024-08-15,null,null,null,null,1,4,36,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10022,C1022_DB,LRN1322,REQ5322,Approved,In Progress,null,Data & BI,2024-07-08,2024-07-09,2024-07-12,2024-08-20,null,null,null,null,1,3,39,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10023,C1152_MS,LRN1323,REQ5323,Approved,In Progress,null,Microsoft / Office,2024-07-10,2024-07-11,2024-07-15,2024-08-25,null,null,null,null,1,4,41,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10024,C1172_MS,LRN1324,REQ5324,Approved,In Progress,null,Microsoft / Office,2024-07-12,2024-07-14,2024-07-18,2024-08-30,null,null,null,null,2,4,43,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10025,C1252_MS,LRN1325,REQ5325,Approved,In Progress,null,Microsoft / Office,2024-07-15,2024-07-16,2024-07-20,2024-09-01,null,null,null,null,1,4,43,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10026,C1202_MS,LRN1326,REQ5326,Approved,In Progress,null,Microsoft / Office,2024-07-18,2024-07-19,2024-07-22,2024-09-05,null,null,null,null,1,3,45,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10027,C1402_CR,LRN1327,REQ5327,Approved,In Progress,null,Core / Compliance,2024-07-20,2024-07-22,2024-07-25,2024-09-10,null,null,null,null,2,3,47,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10028,C1432_CR,LRN1328,REQ5328,Approved,In Progress,null,Core / Compliance,2024-07-22,2024-07-23,2024-07-28,2024-09-15,null,null,null,null,1,5,49,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10029,C1302_CR,LRN1329,REQ5329,Approved,In Progress,null,Core / Compliance,2024-07-25,2024-07-26,2024-07-30,2024-09-20,null,null,null,null,1,4,52,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10030,C1002_DB,LRN1330,REQ5330,Approved,In Progress,null,Data & BI,2024-07-28,2024-07-29,2024-08-01,2024-09-25,null,null,null,null,1,3,55,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
E10031,C1022_DB,LRN1331,REQ5331,Approved,In Progress,null,Data & BI,2024-08-01,2024-08-02,2024-08-05,2024-09-30,null,null,null,null,1,3,56,null,null,false,Below Average,null,null,null,null,null,null,null,null,null,null,null,2026-06-09T17:53:16.588Z,2026-06-10T12:08:57.878Z
